Domain,mean,domain_abundance_std,count_domain,percentile_rank
DUF4529,6.516,0.0,1,11.232279171210468
Tlr3_TMD,6.463,0.0,1,11.216700420626266
CUPID,6.4605,0.0,4,11.201121670042061
DUF4457,6.443,0.0,3,11.185542919457859
Axin_b-cat_bind,6.4215,0.0,2,11.162174793581555
AXIN1_TNKS_BD,6.4215,0.0,2,11.162174793581555
MPS2,6.421,0.0,1,11.13880666770525
DUF1908,6.418000000000001,0.0,5,11.123227917121046
DUF2476,6.415500000000001,0.0,6,11.107649166536843
zf-piccolo,6.4115,0.0,4,11.09207041595264
LAS2,6.403,0.0,1,11.076491665368437
DUF3446,6.399,0.0,3,11.060912914784234
5-nucleotidase,6.3934999999999995,0.7099352083112939,3,11.045334164200032
DUF4699,6.382,0.0,1,11.02975541361583
EPTP,6.374428571428571,0.0,40,11.014176663031625
SID-1_RNA_chan,6.372,0.0,2,10.998597912447423
Tissue_fac,6.347607142857143,0.3505117687039907,15,10.983019161863218
cPLA2_C2,6.3260000000000005,0.0,3,10.967440411279016
Sgf11,6.304,0.0,1,10.951861660694812
APC_N_CC,6.2955000000000005,0.0,2,10.8973360336501
APC_r,6.2955000000000005,0.0,12,10.8973360336501
APC_rep,6.2955000000000005,0.0,2,10.8973360336501
Arm_APC_u3,6.2955000000000005,0.0,2,10.8973360336501
SAMP,6.2955000000000005,0.0,5,10.8973360336501
APC_basic,6.2955000000000005,0.0,2,10.8973360336501
MMM1,6.28,0.0,1,10.84281040660539
Orexin_rec2,6.2795000000000005,0.0,2,10.827231656021187
Cep57_MT_bd,6.274500000000001,0.0,2,10.811652905436985
TACI-CRD2,6.273,0.0,2,10.79607415485278
SCHIP-1,6.25225,0.5480077554195746,2,10.780495404268578
SYCE1,6.242,0.0,3,10.764916653684374
ASK_PH,6.2379999999999995,0.0,3,10.741548527808071
MAP3K_TRAF_bd,6.2379999999999995,0.0,3,10.741548527808071
JAKMIP_CC3,6.215333333333334,0.0,3,10.718180401931765
PP1c_bdg,6.2125,0.0,2,10.702601651347562
DUF4537,6.196333333333333,0.0,3,10.687022900763358
ESR1_C,6.196,0.0,1,10.663654774887055
Oest_recep,6.196,0.0,1,10.663654774887055
Centro_C10orf90,6.191,0.0,1,10.640286649010749
DUF4686,6.1685,0.0,2,10.624707898426546
CCSAP,6.162999999999999,0.0,2,10.609129147842342
Connexin50,6.153,0.0,1,10.59355039725814
IL28A,6.143666666666667,0.0,3,10.577971646673937
PIP49_N,6.139666666666667,0.0,3,10.562392896089733
S100PBPR,6.134,0.0,1,10.54681414550553
Rad54_N,6.129,0.0,1,10.531235394921328
NRD1,6.114,0.0,1,10.515656644337124
Otopetrin,6.097333333333334,0.0,9,10.500077893752922
Phtf-FEM1B_bdg,6.093500000000001,0.0,2,10.48449914316872
Orn_DAP_Arg_deC,6.0915,0.0,2,10.468920392584515
Methyltransf_FA,6.081,0.0,1,10.453341642000312
ASTN_1_2_N,6.079000000000001,0.0,2,10.414394765539804
ASTN_2_hairpin,6.079000000000001,0.0,2,10.414394765539804
Annexin_like,6.079000000000001,0.0,2,10.414394765539804
ASTN1_2_EGF_Fn,6.079000000000001,0.0,2,10.414394765539804
ETAA1,6.069,0.0,2,10.367658513787195
DUF5534,6.069,0.0,1,10.367658513787195
ApeA_NTD1,6.064,0.0,1,10.34429038791089
Rod_cone_degen,6.053,0.0,1,10.328711637326686
NRIP1_repr,6.048,0.0,4,10.313132886742483
TMEM164,6.04,0.0,1,10.29755413615828
TLV_coat,6.028666666666667,0.0,8,10.281975385574077
DUF4332,6.001,0.0,1,10.266396634989874
DUF4715,5.989,0.0,1,10.25081788440567
Vg_Tdu,5.987,0.0,4,10.235239133821468
Cylicin_N,5.9719999999999995,0.0,2,10.219660383237263
DRMBL,5.969,0.0,3,10.204081632653061
CT47,5.963,0.0,1,10.188502882068857
RuvB_N,5.951,0.0,1,10.172924131484654
TnpB_IS66,5.95,0.0,1,10.157345380900452
DC_STAMP,5.9445,0.0,4,10.141766630316248
IL17R_fnIII_D1,5.9435,0.0,2,10.118398504439943
IL17R_fnIII_D2,5.9435,0.0,2,10.118398504439943
Receptor_2B4,5.922,0.0,1,10.095030378563639
ATP_synt_H,5.903,0.0,2,10.079451627979436
NLRC4_HD,5.8934999999999995,0.0,2,10.063872877395234
TMC,5.891125000000001,0.0,8,10.04829412681103
OSTbeta,5.888,0.0,1,10.032715376226827
SAM_KSR1,5.883333333333333,0.0,3,10.017136625642625
DUF6444,5.879,0.0,1,10.00155787505842
Cys_box,5.878,0.0,1,9.985979124474218
CaM-KIIN,5.862,0.0,2,9.970400373890014
CCDC24,5.858,0.0,1,9.94703224801371
DUF3342,5.858,0.0,1,9.94703224801371
STN1,5.85,0.0,1,9.923664122137405
DUF4683,5.8486666666666665,0.0,3,9.908085371553202
NDNF_C,5.847,0.0,2,9.892506620968998
DUF4663,5.844,0.0,1,9.876927870384796
Cas1_AcylT,5.838,0.0,1,9.861349119800591
COR,5.808,0.0,6,9.845770369216389
UPF0139,5.787,4.5481108165918736,1,9.830191618632186
Trehalase,5.785,0.0,1,9.814612868047982
FAM220,5.769,0.0,1,9.79903411746378
DUF4585,5.758333333333333,0.0,3,9.783455366879576
Meckelin,5.75,0.0,1,9.767876616295373
PAX,5.739999999999999,0.0,9,9.752297865711169
CRIM1_C,5.718,0.0,1,9.728929739834866
Antistasin,5.718,0.0,4,9.728929739834866
MamL-1,5.710999999999999,0.0,3,9.70556161395856
IRK,5.6991875,0.0,16,9.682193488082255
IRK_C,5.6991875,0.0,16,9.682193488082255
DUF5579,5.699,0.0,1,9.65882536220595
Endonuclease,5.692,0.0,1,9.643246611621748
Bombesin,5.6915000000000004,0.0,2,9.627667861037544
PLAC,5.688285714285714,0.0,14,9.612089110453342
Ski_Sno,5.6834999999999996,0.0,6,9.59651035986914
Reeler,5.681,0.0,2,9.580931609284935
M_domain,5.662,0.0,1,9.565352858700733
VGCC_beta4Aa_N,5.657,0.0,4,9.54977410811653
HOATZ-like,5.652,0.0,1,9.534195357532326
MyTH4,5.65088888888889,0.0,12,9.518616606948124
SPATA6,5.642,0.0,2,9.50303785636392
IL23,5.625,0.0,1,9.487459105779717
CDK5_activator,5.6235,0.0,4,9.471880355195514
T4_deiodinase,5.6226666666666665,0.0,3,9.45630160461131
Receptor_IA-2,5.62,0.0,2,9.432933478735006
RESP18,5.62,0.0,2,9.432933478735006
ADAM_spacer1,5.61472,0.0,25,9.409565352858701
Peptidase_M50,5.58,0.0,1,9.393986602274497
Tfb2_C,5.558,0.0,1,9.370618476398192
Tfb2,5.558,0.0,1,9.370618476398192
Il2rg,5.5569999999999995,0.0,2,9.347250350521888
BioT2,5.553,0.0,1,9.331671599937685
ARL17,5.541,0.0,1,9.316092849353481
DUF5586,5.5235,0.0,2,9.300514098769279
CRF-BP,5.518,0.0,1,9.284935348185074
DM,5.504428571428571,0.0,7,9.269356597600872
ABA_GPCR,5.484,1.770595380091115,2,9.245988471724568
GPHR_N,5.484,1.770595380091115,2,9.245988471724568
ABC_tran_CTD,5.483,0.0,2,9.222620345848263
DUF1221,5.473,0.0,1,9.207041595264059
DLL_N,5.462,0.0,3,9.191462844679856
DUF5909,5.4555,0.0,2,9.175884094095652
DUF4603,5.455,0.0,1,9.16030534351145
FEZ,5.442500000000001,0.0,2,9.144726592927247
Peptidase_C50,5.436,0.0,2,9.129147842343045
STIMATE,5.4305,3.5277557313396852,1,9.11356909175884
NeA_P2,5.425,0.0,1,9.097990341174638
PKD_channel,5.424899999999999,0.0,10,9.082411590590436
Ax_dynein_light,5.424,0.0,2,9.066832840006231
Phage_GP20,5.413,0.0,2,9.027885963545723
HPHLAWLY,5.413,0.0,1,9.027885963545723
DUF3246,5.413,0.0,1,9.027885963545723
DUF4497,5.413,0.0,1,9.027885963545723
RGS12_usC,5.412,0.0,1,8.981149711793114
RGS12_us2,5.412,0.0,1,8.981149711793114
SPRING1,5.411,0.0,1,8.957781585916809
PPP1R26_N,5.407,0.0,1,8.942202835332607
DUF4590,5.394,0.0,1,8.926624084748404
IL15,5.3854999999999995,0.0,2,8.9110453341642
HSNSD,5.38325,0.0,4,8.895466583579998
NO_synthase,5.374,0.0,3,8.879887832995793
ZIP4_domain,5.3705,0.0,4,8.86430908241159
UNC-79,5.3695,0.0,2,8.848730331827387
KCNQ_channel,5.353,0.0,5,8.833151581243184
MCC-bdg_PDZ,5.351500000000001,0.0,4,8.817572830658982
Integrase_H2C2,5.346166666666666,0.0,6,8.801994080074778
WT1,5.336,0.0,1,8.786415329490575
UBZ_FAAP20,5.327,0.0,1,8.76304720361427
FANCA_interact,5.327,0.0,1,8.76304720361427
TMEM18,5.324,0.0,1,8.739679077737964
CobW_C,5.3115499999999995,2.588622526235398,5,8.716310951861661
cobW,5.3115499999999995,2.588622526235398,5,8.716310951861661
IL6,5.308,0.0,1,8.692942825985355
Spt46,5.291666666666667,0.0,3,8.677364075401153
CC2D2AN-C2,5.27625,0.023334523779155854,2,8.653995949524848
DUF5523,5.27625,0.023334523779155854,2,8.653995949524848
DUF4381,5.271,0.0,1,8.630627823648544
TSP1_ADAMTS,5.262846153846154,0.0,154,8.615049073064341
Elongin_A,5.260125,0.0,8,8.599470322480137
TMEM232,5.249,0.0,1,8.583891571895935
DUF5525,5.235,0.0,1,8.568312821311732
DUF1992,5.216,0.0,1,8.552734070727528
Ion_trans_N,5.213,0.0,4,8.537155320143325
Spem1,5.207,0.0,2,8.521576569559121
BDV_P40,5.175,0.0,1,8.505997818974919
Enamelin,5.173,0.0,1,8.490419068390716
DUF4498,5.169,0.0,1,8.474840317806512
FWWh,5.164,0.0,2,8.45926156722231
DUF3524,5.162,0.0,1,8.443682816638105
ALMS_motif,5.161333333333333,0.0,3,8.428104066053903
DUF5553,5.152,0.0,1,8.412525315469699
SEFIR,5.148,0.0,7,8.396946564885496
T-box_assoc,5.147,0.0,2,8.381367814301292
DUF4658,5.118,0.0,1,8.36578906371709
NACHT,5.117615384615385,0.0,26,8.350210313132887
Asparaginase_C,5.109,0.0,1,8.334631562548683
Ost4,5.093,0.0,1,8.31905281196448
DUF4795,5.085,0.0,4,8.303474061380276
UPF0193,5.083,0.0,1,8.287895310796074
Interfer-bind,5.057650000000001,0.3505117687039907,11,8.27231656021187
DUF5562,5.054,0.0,1,8.256737809627667
REC114-like,5.049,0.0,1,8.241159059043465
Tox-GHH,5.04825,0.0,4,8.210001557875058
RHS_repeat,5.04825,0.0,18,8.210001557875058
Ten_N,5.04825,0.0,7,8.210001557875058
Rapsyn_N,5.044,0.0,1,8.178844056706652
DUF829,5.041,0.0,1,8.16326530612245
DUF4568,5.029,3.36299985132322,1,8.147686555538245
DUF3856,5.025,0.0,1,8.132107804954043
VSP,5.015666666666667,0.0,9,8.11652905436984
Osteoregulin,5.012,0.0,1,8.100950303785638
PI3K_1B_p101,4.992,0.0,1,8.085371553201433
DUF1633,4.991,0.0,1,8.069792802617231
BBL5,4.984,2.8185276298095787,1,8.054214052033027
Galanin,4.9815,0.0,2,8.038635301448824
GIY-YIG,4.978,0.0,1,8.023056550864622
UPF0564,4.975,0.0,2,8.007477800280418
RAG2_PHD,4.974,0.0,1,7.984109674404113
RAG2,4.974,0.0,1,7.984109674404113
CLZ,4.961749999999999,0.0,4,7.960741548527809
Atypical_Card,4.952,0.0,1,7.945162797943604
ASC,4.951428571428571,0.0,7,7.929584047359402
PALB2_WD40,4.951,0.0,1,7.9140052967751995
DUF5571,4.93,0.0,1,7.898426546190995
Tyrosinase,4.923,0.0,3,7.882847795606793
Noggin,4.916,0.0,1,7.867269045022589
JHY,4.913,0.0,1,7.851690294438386
Pepdidase_M14_N,4.902833333333334,0.0,6,7.836111543854182
CDKN3,4.895,0.0,1,7.8205327932699795
TIP39,4.886,0.0,1,7.804954042685777
Maf_N,4.861000000000001,0.0,4,7.789375292101573
NOD2_WH,4.8595263157894735,0.0,19,7.77379654151737
DUF1496,4.857,0.0,2,7.758217790933167
Spy1,4.851666666666667,0.0,15,7.742639040348964
FAM86,4.8315,1.3629170921226275,5,7.7270602897647604
TMEM234,4.825,0.0,1,7.711481539180558
MAJIN,4.821,0.0,2,7.695902788596356
Plasmod_Pvs28,4.818,0.0,1,7.680324038012151
PPP1R32,4.814,0.0,1,7.664745287427949
Neuropep_like,4.804,0.0,1,7.649166536843745
DUF4614,4.775,0.0,1,7.633587786259542
DUF4501,4.769,0.0,2,7.610219660383237
Marek_A,4.769,0.0,1,7.610219660383237
DUF4587,4.763999999999999,0.0,2,7.586851534506933
Bestrophin,4.76075,0.0,4,7.571272783922729
DUF641,4.736,0.0,1,7.5556940333385265
CXCXC,4.7330000000000005,0.0,7,7.540115282754323
Sema4F_C,4.726,0.0,2,7.52453653217012
GM130_C,4.7112,0.10465180361560909,20,7.5089577815859165
FAXC_N,4.708,0.0,1,7.493379031001714
TrkA_TMD,4.701,0.0,1,7.477800280417511
CNTF,4.695,0.0,1,7.462221529833307
FAP206,4.672000000000001,0.0,4,7.446642779249105
Tiam_CC_Ex,4.666,0.0,2,7.431064028664901
GSAP-16,4.665,0.0,1,7.415485278080698
HILPDA,4.652,0.0,1,7.399906527496494
IL17_R_N,4.617999999999999,0.0,4,7.384327776912292
DUF2039,4.611,0.0,1,7.368749026328089
K1377,4.597,0.0,1,7.353170275743885
NLRC4_HD2,4.591894736842105,0.0,20,7.337591525159683
YdaS_antitoxin,4.555,0.0,1,7.322012774575478
DUF4502,4.554,0.0,1,7.298644648699175
DUF4503,4.554,0.0,1,7.298644648699175
DUF4556,4.537,0.0,1,7.275276522822869
DUF2615,4.532,0.0,1,7.259697772238667
ERbeta_N,4.531,0.0,1,7.2441190216544635
THEG4,4.521,0.0,1,7.22854027107026
TSKS,4.52,0.0,1,7.212961520486057
CF222,4.518,0.0,1,7.197382769901854
C2-C2,4.516,0.0,2,7.174014644025549
RPGR1_C,4.516,0.0,2,7.174014644025549
RANK_CRD,4.511,0.0,1,7.150646518149245
TSGA13,4.508,0.0,1,7.135067767565041
DSPn,4.5015,0.0,2,7.119489016980839
MDM1,4.501,0.0,1,7.1039102663966345
zf-CCHH,4.4945,0.0,3,7.088331515812432
Tet_JBP,4.481333333333333,0.0,3,7.072752765228228
BORA_N,4.478,0.0,1,7.057174014644025
Olfactory_mark,4.455,0.0,1,7.041595264059822
DUF4682,4.4510000000000005,0.0,2,7.02601651347562
RNF152_C,4.416,0.0,1,7.010437762891416
MIEAP,4.413,0.0,1,6.994859012307213
Musclin,4.371,0.0,1,6.9792802617230105
DUF4719,4.353,0.0,1,6.963701511138806
YHS,4.351,0.0,1,6.940333385262503
FAM35_C,4.351,0.0,1,6.940333385262503
SYS1,4.34675,1.3343104960990155,2,6.916965259386197
Pellino,4.335,0.0,4,6.893597133509892
Stk19,4.335,4.360020412796252,1,6.893597133509892
EloA-BP1,4.3255,0.0,3,6.870229007633588
DUF4062,4.3134999999999994,0.0,2,6.854650257049384
FANCD2OS,4.309,0.0,1,6.83128213117308
UPF0561,4.309,0.0,1,6.83128213117308
Sulf_coat_C,4.305,0.0,1,6.807914005296775
FAM75,4.3015,0.0,18,6.792335254712572
RAI1,4.301,0.0,1,6.776756504128369
UCH_N,4.294,0.0,3,6.761177753544166
C12orf66_like,4.288,0.0,1,6.745599002959962
FAM124,4.277,0.0,1,6.73002025237576
FRG2,4.2763333333333335,0.0,3,6.714441501791556
Speriolin_C,4.276,0.0,2,6.691073375915252
Speriolin_N,4.276,0.0,4,6.691073375915252
DUF4554,4.275,0.0,1,6.667705250038947
HYLS1_C,4.266,0.0,1,6.652126499454744
DUF5552,4.261,0.0,1,6.63654774887054
NPBW,4.252000000000001,0.0,2,6.620968998286338
Ceramidase_alk,4.232,0.4665393874047508,1,6.605390247702133
NMU,4.21,0.0,1,6.589811497117931
Peptidase_S68,4.199,0.0,2,6.5742327465337285
zf-RAG1,4.188,0.0,1,6.543075245365322
RAG1,4.188,0.0,1,6.543075245365322
RAG1_imp_bd,4.188,0.0,1,6.543075245365322
CFTR_R,4.169,0.0,1,6.511917744196916
NLPC_P60,4.166,0.0,1,6.496338993612712
Ig_Tie2,4.136,0.0,1,6.480760243028509
ParcG,4.126666666666667,0.0,4,6.465181492444307
DNA_pol_P_Exo,4.124,0.0,1,6.449602741860103
MINAR1_C,4.122,0.0,2,6.4340239912759
Helo_like_N,4.111,0.0,1,6.418445240691696
SYCP2_ARLD,4.1075,0.0,2,6.395077114815392
SYCP2_SLD,4.1075,0.0,2,6.395077114815392
SSXRD,4.090142857142857,0.0,7,6.371708988939087
VAD1-2,4.088,0.0,1,6.3561302383548846
Phage_GPD,4.085,0.0,1,6.34055148777068
DAGAT,4.065875,0.0,8,6.324972737186478
LemA,4.059,0.0,1,6.309393986602274
FAM217,4.054,0.0,2,6.293815236018071
Cyclin_D1_bind,4.043,0.5444722215136414,1,6.278236485433868
AKAP28,4.03,0.0,1,6.2626577348496655
SIM_C,4.025,0.0,2,6.247078984265462
PIK3CG_ABD,4.021,0.0,1,6.231500233681259
Gate,4.019666666666667,0.0,3,6.200342732512853
Nucleos_tra2_C,4.019666666666667,0.0,3,6.200342732512853
Nucleos_tra2_N,4.019666666666667,0.0,3,6.200342732512853
B3GALT2_N,4.0175,0.0,2,6.169185231344446
Period_C,4.000666666666667,0.0,3,6.153606480760243
DUF4524,3.991,0.0,1,6.13802773017604
Dzip-like_N,3.9785000000000004,0.0,2,6.122448979591836
FN3,3.978,0.0,1,6.106870229007633
B3R,3.9770000000000003,0.0,2,6.09129147842343
HH_signal,3.977,0.0,3,6.067923352547125
Hint,3.977,0.0,3,6.067923352547125
DUF4541,3.976,0.0,1,6.044555226670821
CDRT4,3.963,0.0,1,6.028976476086618
DUF148,3.956,0.0,1,6.013397725502415
GOLGA2L5,3.9532962962962963,1.2152003949966441,54,5.997818974918212
MmgE_PrpD_C,3.949,0.0,1,5.974450849041907
MmgE_PrpD,3.949,0.0,1,5.974450849041907
TSLP,3.948,0.0,1,5.9432933478735
HTH_Crp,3.948,0.0,1,5.9432933478735
Macscav_rec,3.938,0.0,1,5.919925221997196
Regnase_1_C,3.9325,0.0,4,5.9043464714129925
DUF4555,3.922,0.0,1,5.888767720828789
PRD_Mga,3.919,0.0,1,5.873188970244586
ALS2CR8,3.91,0.0,1,5.857610219660383
SPO11_like,3.907,0.0,1,5.834242093784078
TP6A_N,3.907,0.0,1,5.834242093784078
DUF5570,3.905,0.0,1,5.810873967907773
KCNQ2_u3,3.9,0.0,1,5.79529521732357
CCDC73,3.889,0.0,1,5.779716466739368
NYAP_C,3.8813333333333335,0.0,3,5.756348340863063
NYAP_N,3.8813333333333335,0.0,3,5.756348340863063
DMA,3.8810000000000002,0.0,3,5.732980214986759
Ceramidse_alk_C,3.8785,0.4665393874047508,2,5.717401464402555
Casc1_N,3.853,0.0,1,5.686243963234149
SPR1,3.853,0.0,1,5.686243963234149
Casc1_C,3.853,0.0,1,5.686243963234149
Pax7,3.8505,0.0,2,5.655086462065742
TMEM95,3.837,0.0,1,5.6395077114815395
IHO1,3.826,0.0,1,5.623928960897336
SNN_transmemb,3.824,0.0,1,5.5927714597289295
SNN_cytoplasm,3.824,0.0,1,5.5927714597289295
SNN_linker,3.824,0.0,1,5.5927714597289295
LSDAT_euk,3.8236250000000003,0.0,8,5.561613958560523
GluR_Homer-bdg,3.8125,0.0,2,5.54603520797632
TMEM247,3.806,0.0,2,5.530456457392117
Ceramidase,3.8049999999999997,0.0,3,5.514877706807915
DUF4834,3.797,0.0,2,5.499298956223711
SCP-1,3.794,0.0,1,5.483720205639508
FtsL,3.791,0.0,1,5.468141455055305
DUF3827,3.7649999999999997,0.0,2,5.452562704471101
DUF4618,3.7596666666666665,0.0,3,5.436983953886898
PyrI_C,3.756,0.0,1,5.421405203302695
DUF4551,3.753,0.0,1,5.405826452718492
SPATA9,3.751,0.0,1,5.390247702134289
DUF4724,3.749,0.0,1,5.3668795762579835
DUF4709,3.749,0.0,2,5.3668795762579835
CYTL1,3.743,0.0,1,5.343511450381679
KCNQC3-Ank-G_bd,3.7395,0.0,2,5.327932699797476
DUF4552,3.726,0.0,1,5.312353949213273
DUF4698,3.723,0.0,1,5.29677519862907
DUF5575,3.7190000000000003,0.0,2,5.2811964480448665
SNCAIP_SNCA_bd,3.688,0.0,1,5.265617697460664
Pax2_C,3.6780000000000004,0.0,3,5.250038946876461
DUF4718,3.654,0.0,1,5.2344601962922575
ISET-FN3_linker,3.646,0.0,1,5.218881445708054
SPEG_u2,3.643,0.0,1,5.203302695123851
DUF4639,3.634,0.0,1,5.187723944539648
LINES_N,3.627,0.0,1,5.164355818663343
LINES_C,3.627,0.0,1,5.164355818663343
CCDC158,3.615,0.0,1,5.140987692787038
CATSPERB,3.608,0.0,1,5.125408942202835
LETM2_N,3.604,0.0,1,5.109830191618632
TMEM117,3.594,0.0,1,5.094251441034428
ETS_PEA3_N,3.574666666666667,0.0,3,5.078672690450226
Radial_spoke,3.560333333333334,0.0,3,5.063093939866023
DUF4708,3.553,0.0,1,5.047515189281819
Kv2channel,3.517,0.0,3,5.031936438697617
RR_TM4-6,3.507,0.0,3,5.0163576881134135
RNF180_C,3.498,0.0,1,5.00077893752921
DUF5588,3.493,0.0,2,4.985200186945007
XhlA,3.49,0.0,1,4.9696214363608044
GSDH,3.4879999999999995,0.0,3,4.954042685776601
Yop-YscD_cpl,3.48,0.0,1,4.938463935192398
DUF4640,3.457,0.0,2,4.9228851846081945
DUF4727,3.446,0.0,1,4.907306434023991
DUF3695,3.444,0.0,1,4.891727683439788
Mut7-C,3.439,0.0,2,4.8761489328555845
DUF4201,3.437,0.0,2,4.860570182271381
CHRD,3.434,0.0,4,4.844991431687179
FAM194,3.43,0.0,3,4.829412681102975
Urotensin_II,3.4,0.0,1,4.813833930518772
NR_Repeat,3.399,0.0,4,4.79825517993457
Swi5,3.389,0.0,1,4.782676429350366
Neurexophilin,3.382625,0.0,9,4.767097678766163
HROB,3.379,0.0,1,4.75151892818196
rve,3.3785,0.0,2,4.735940177597757
DUF1438,3.371,0.0,1,4.720361427013554
ISPD_C,3.349,0.0,1,4.6969933011372484
IspD,3.349,0.0,1,4.6969933011372484
DUF2048,3.327,0.0,1,4.673625175260944
STOP,3.322,0.0,1,4.658046424676741
Stork_head,3.3215000000000003,0.0,2,4.642467674092537
CAGE1,3.3145,0.0,3,4.626888923508335
KIAA1328,3.309,0.0,1,4.6113101729241315
AbfB,3.308,0.0,2,4.595731422339928
HTH_psq,3.2955,0.0,3,4.580152671755725
DUF4647,3.291,0.0,1,4.564573921171522
DUF4520,3.2904999999999998,0.0,2,4.548995170587319
Dynein_attach_N,3.284,0.0,1,4.533416420003116
TSNAXIP1_N,3.2816666666666663,0.0,3,4.517837669418913
DUF4764,3.28,0.0,1,4.50225891883471
DUF1143,3.271,0.0,1,4.486680168250507
DUF4675,3.264,0.0,1,4.463312042374202
Connexin40_C,3.264,0.0,3,4.463312042374202
TMP,3.245,0.0,1,4.439943916497897
NTF3_N,3.2445,0.0,2,4.424365165913693
THEG,3.24,0.0,8,4.408786415329491
GD_AH_C,3.234,0.0,1,4.393207664745288
Na_trans_assoc,3.2229166666666664,0.0,12,4.377628914161084
CATSPERG,3.212,0.0,1,4.362050163576881
Reductase_C,3.208,0.0,1,4.346471412992678
APCDDC,3.195,0.0,4,4.330892662408474
TASL,3.192,0.0,1,4.315313911824272
SPESP1,3.191,0.0,1,4.2997351612400685
ATP-synt_B,3.1875,0.0,2,4.284156410655866
RT_RNaseH,3.1814999999999998,0.0,2,4.268577660071663
OGG_N,3.179,0.0,1,4.252998909487459
ZNRF_3_ecto,3.1755,0.0,2,4.237420158903256
Hmw_CFAP97,3.1550000000000002,0.0,2,4.221841408319053
Cadherin_tail,3.1510046296296297,5.988129827695231,36,4.206262657734849
DDE_Tnp,3.137,0.0,1,4.182894531858545
GON,3.137,0.0,2,4.182894531858545
GM_CSF,3.136,0.0,1,4.15952640598224
LRRC37AB_C,3.1342499999999998,0.0,4,4.136158280105935
LRRC37,3.1342499999999998,0.0,30,4.136158280105935
Prolactin_RP,3.128,0.0,1,4.11279015422963
HCR,3.127,0.0,1,4.097211403645427
TMCO5,3.122666666666667,0.0,3,4.081632653061225
HU-CCDC81_euk,3.097,0.0,2,4.066053902477021
SPATA24,3.089,0.0,1,4.050475151892819
Tnp_zf-ribbon,3.082,0.0,1,4.0348964013086155
TMEM108,3.074,0.0,1,4.019317650724412
DUF4586,3.06,0.0,1,4.003738900140209
TelA,3.056,0.0,1,3.9881601495560055
NUT,3.0555,3.065580940050352,8,3.972581398971802
DUF4532,3.044,0.0,1,3.9570026483875997
Calpain_u2,3.036,0.0,1,3.9414238978033964
UNC80_N,3.017,0.0,1,3.918055771927091
UNC80,3.017,0.0,1,3.918055771927091
DUF4527,3.014,0.0,1,3.8946876460507864
Frem_N,2.9819999999999998,0.0,3,3.8791088954665836
T2SSE,2.975,0.0,1,3.8635301448823802
DUF4572,2.954,0.0,1,3.847951394298178
EVC2_like,2.937,0.0,1,3.8323726437139745
BRINP,2.92,0.0,3,3.816793893129771
VIGSSK,2.911,0.0,1,3.801215142545568
Joubert,2.893,0.0,1,3.7856363919613645
RVT,2.857,0.0,3,3.7700576413771616
DUF6433,2.853,0.0,1,3.7544788907929583
DUF4531,2.836,0.0,1,3.7389001402087554
TRPM_tetra,2.808,0.0,4,3.7155320143324504
FAM196,2.808,0.0,2,3.7155320143324504
SOCS,2.7975,0.0,2,3.692163888456146
IL4Ra_N,2.7865,0.0,2,3.6765851378719425
Peptidase_S74,2.7795,0.0,2,3.6376382614114346
NDT80_PhoG,2.7795,0.0,2,3.6376382614114346
MYRF_ICA,2.7795,0.0,2,3.6376382614114346
MRF_C2,2.7795,0.0,2,3.6376382614114346
DUF5556,2.779,0.0,1,3.590902009658825
DUF4617,2.779,0.0,1,3.590902009658825
FAM47,2.77175,0.0,21,3.5675338837825206
DUF4472,2.769,0.0,1,3.5519551331983172
AGRB_N,2.767666666666667,0.0,3,3.536376382614114
FANCM-MHF_bd,2.757,0.0,1,3.520797632029911
OHCU_decarbox,2.737,0.0,1,3.505218881445708
DUF5544,2.705,0.0,1,3.4896401308615053
DUF5581,2.69,0.0,1,3.474061380277302
SIMPL,2.666,0.0,1,3.4584826296930986
CRT10,2.657,0.0,1,3.4429038791088953
EDR1,2.647,0.0,2,3.4195357532325907
DUF4515,2.647,0.0,3,3.4195357532325907
PIEZO,2.6415,0.0,2,3.3883782520641845
Piezo_RRas_bdg,2.6415,0.0,2,3.3883782520641845
DUF1314,2.638,0.0,1,3.36501012618788
Hemerythrin,2.634,0.0,1,3.3494313756036767
TP2,2.632,0.0,1,3.326063249727372
TRP,2.632,0.0,6,3.326063249727372
Na_trans_cytopl,2.6285714285714286,0.0,7,3.3026951238510667
HDNR,2.6155,0.0,2,3.2871163732668642
zf-CRD,2.606,0.0,1,3.271537622682661
DUF4684,2.603,0.0,1,3.255958872098458
DUF4347,2.5985,0.0,2,3.2403801215142547
Plk4_PB1,2.59,0.0,1,3.21701199563795
Plk4_PB2,2.59,0.0,1,3.21701199563795
Telomerase_RBD,2.586,0.0,1,3.1936438697616447
CytadhesinP1,2.582,0.0,1,3.1780651191774423
TERB2,2.565,0.0,1,3.162486368593239
DUF4696,2.521,0.0,1,3.1469076180090356
