Domain,mean,count_domain,domain_abundance_std
AKNA,10.9175,4,0.0
IL6Ra-bind,10.916727272727274,11,0.0
PGC7_Stella,10.9125,2,0.0
DUF5520,10.905,1,0.0
TMEM132D_C,10.901000000000002,6,0.0
PTR2,10.8932,7,0.0
TGF_beta_GS,10.888857142857145,7,0.0
ARHGEF5,10.8645,2,0.0
DUF4061,10.863499999999998,2,0.0
FAM27,10.8485,2,0.0
TPP1,10.833,1,0.0
FAM219A,10.832,2,0.0
RITA,10.824,1,0.0
PUFD,10.808,2,0.0
DUF5305,10.789,2,0.0
XK-related,10.7835,8,0.0
Mesothelin,10.7595,2,0.0
zf-C4,10.72808888888889,45,0.0
Galactosyl_T,10.712,16,0.0
NinF,10.706,1,0.0
PDGF,10.697111111111111,9,0.0
Treslin_N,10.694,1,0.0
CEP19,10.684000000000001,2,0.0
DUF2353,10.669333333333334,3,0.0
GnRH,10.6625,2,0.0
7tm,10.659835425383543,721,12.504476318502906
RGS_DHEX,10.64725,4,0.0
Cu-binding_MopE,10.629,1,0.0
SAYSvFN,10.625,1,0.0
bZIP_Maf,10.609538461538461,13,0.0
Peptidase_M54,10.6095,2,0.0
DUF4681,10.605,1,0.0
Rab_bind,10.601214285714287,7,8.759507663105277
DUF1891,10.598,1,0.0
CABS1,10.588,1,0.0
MYO10_CC,10.585,1,0.0
DUF4662,10.576,1,0.0
FOXP-CC,10.574166666666667,12,0.0
STAC2_u1,10.568,3,0.0
zf-C2HC,10.5677,35,3.4061333649755996
GCIP,10.5565,2,0.0
TAFA,10.547,5,0.0
Glutenin_hmw,10.545,1,0.0
DUF4588,10.545,1,0.0
MKRN1_C,10.541,2,0.0
OAR,10.540799999999999,15,1.2247089450150999
Med13_N,10.53,1,0.0
TMEM132D_N,10.5292,5,0.0
TMEM132,10.5292,5,0.0
TBX,10.526,2,0.0
Mannosyl_trans,10.513,1,0.0
Glyco_hydro_65m,10.513,2,0.0
NB-ARC,10.5075,2,0.0
TALPID3,10.496,1,0.0
Cdd1,10.4875,2,0.0
Peptidase_M23,10.46,1,0.0
DUF3432,10.443,2,0.0
IL12p40_C,10.435500000000001,2,0.0
PCAF_N,10.430499999999999,2,0.0
G8,10.4095,6,0.0
Hormone_recep,10.388425531914892,47,0.0
DUF2207,10.377,1,0.0
FlaC_arch,10.3605,2,0.0
AlbA,10.357714285714286,13,0.0
DASH_Hsk3,10.347,1,0.0
LCCL,10.341,8,0.0
IL7,10.34,1,0.0
PRR22,10.331,1,3.327644512263892
DUF4485,10.323,1,0.7693321779309644
ARA70,10.303,4,0.0
Ins_P5_2-kin,10.289,1,0.0
P_proprotein,10.266,7,0.0
S8_pro-domain,10.266,7,0.0
Tub,10.264800000000001,6,0.0
RasGEF,10.256499999999999,30,0.0
DuoxA,10.253499999999999,2,0.0
TMEM238,10.242,1,0.0
Phe_ZIP,10.234,3,0.0
FNIP,10.219,1,0.0
DUF4533,10.214500000000001,2,0.0
CEBP_ZZ,10.182875,4,11.104252901478786
zf_PR_Knuckle,10.15,6,0.0
TMEM171,10.143,1,0.0
Androgen_recep,10.129,1,0.0
WTX,10.128333333333334,4,0.0
Neuro_bHLH,10.11925,4,0.0
5HT_transport_N,10.113,1,0.0
IFNGR1,10.112,1,0.0
Anoctamin,10.0936,10,0.0
Gly_rich,10.089500000000001,2,0.0
SPATA48,10.082500000000001,4,0.0
DLEU7,10.08,1,0.0
DUF4695,10.077,1,0.0
DUF5861,10.072,2,0.0
DCAF15_WD40,10.054,1,0.0
CECR6_TMEM121,10.0415,2,0.0
TP53IP5,10.035,1,0.0
Milton,10.0305,2,0.0
RTTN_N,10.026,1,0.0
HEAT_PBS,10.0235,2,0.0
TAF1D,10.023,1,0.0
PIP49_C,9.997333333333334,6,0.0
FGF,9.997095238095238,21,0.0
Branch,9.987285714285715,7,0.0
FAM163,9.9835,2,0.0
JSRP,9.959,1,0.0
CxC4,9.907,1,0.0
FAM70,9.87,2,0.0
UL45,9.860545454545456,11,0.9583804046410797
DUF3528,9.86,4,0.0
HlyD,9.837,1,0.0
FAM53,9.832333333333333,3,0.0
UPF0547,9.831,1,0.0
SPACA9,9.829,1,0.0
Cul7,9.809333333333333,3,0.0
Spond_N,9.795,1,0.0
Sox17_18_mid,9.787,3,0.0
CCM2_C,9.776625,5,0.4744686501761734
Gal-3-0_sulfotr,9.76875,5,0.0
Acetyltransf_CG,9.762,1,0.0
Neil1-DNA_bind,9.761,1,0.0
Microtub_bd,9.735,1,0.0
zf_ZIC,9.7302,6,0.0
TINF2_N,9.675,1,0.0
DUF4680,9.671,1,0.0
ASD2,9.65125,4,0.0
MNE1,9.636,1,0.0
zf-BED,9.633333333333335,10,0.0
BCLP,9.6295,2,0.0
A2L_zn_ribbon,9.611,1,0.0
FtsX_ECD,9.575,1,0.0
UCMA,9.573,1,0.0
DUF5524,9.555,1,0.0
CCDC74_C,9.55425,2,0.3556859569901522
DUF1126,9.548,9,0.0
DEPP,9.538,1,0.0
Rab15_effector,9.529,1,0.0
Zn-ribbon,9.513333333333334,12,0.0
FAM212,9.504,3,0.0
Homeobox_KN,9.502676470588236,17,6.481012768078766
SCAN,9.48601694915254,59,0.0
MREG,9.478,1,0.0
MIIP,9.461,1,0.0
APC_u15,9.455,1,0.0
APC_u13,9.455,1,0.0
APC_u14,9.455,1,0.0
APC_u5,9.455,1,0.0
APC_u9,9.455,1,0.0
EB1_binding,9.455,1,0.0
APC_15aa,9.455,4,0.0
DUF3522,9.424666666666667,3,0.0
NEXCaM_BD,9.40525,4,0.0
DUF1713,9.394,1,0.0
LLCFC1,9.386,1,0.0
DOR,9.3725,2,0.0
Daz,9.358083333333333,34,0.8193340791968398
HSD3,9.349,1,0.0
RGM_N,9.341666666666667,3,0.0
RGM_C,9.341666666666667,3,0.0
ISK_Channel,9.323166666666667,6,0.0
PrmC_N,9.31,1,0.0
BCMA-Tall_bind,9.292,1,0.0
PNRC,9.2865,2,0.0
DUF3591,9.278,2,0.0
TBP-binding,9.278,2,0.0
T-box,9.2753125,16,0.0
Caskin-Pro-rich,9.259,2,0.0
Caskin1-CID,9.259,2,0.0
Caskin-tail,9.259,2,0.0
DUF4371,9.249318181818182,11,0.0657609306503489
SAE2,9.244,2,0.0
Ephrin_lbd,9.239928571428573,14,2.142533546995238
DUF4710,9.233,1,0.0
Tcp10_C,9.231,5,0.0
SHIPPO-rpt,9.213999999999999,30,0.0
G0-G1_switch,9.201,1,0.0
Mid1,9.19,1,0.0
DUF4483,9.178,1,0.0
zf-C2H2,9.17538888888889,11059,18.429447568135803
Drc1-Sld2,9.144,2,0.0
MazG,9.144,1,0.0
Peptidase_M76,9.142,1,0.0
PTN13_u3,9.138,1,0.0
IMS,9.1345,4,0.0
IMS_C,9.1345,4,0.0
DUF3416,9.126,1,0.0
Gal_Lectin,9.1132,6,0.0
ABC2_membrane,9.109388888888889,35,0.0
Neuralized,9.084,11,1.3194612536940975
DUF5585,9.045,3,0.0
DUF4629,9.031,1,0.0
IFN-gamma,9.029,1,0.0
Sulfate_transp,9.027,11,0.0
STAS,9.027,11,0.0
CHAT,9.025,1,0.0
KIND,9.0225,5,0.0
Orai-1,9.016666666666667,3,0.0
Jiv90,9.016,1,0.0
VGLL4,9.016,1,0.0
HNOBA,9.013625000000001,8,0.0
GDNF,9.012333333333332,15,0.0
DENND11,9.001,1,0.0
HGSNAT_cat,8.997,1,0.0
Endothelin,8.995333333333333,6,0.0
FAM76,8.986,2,0.05091168824543146
TMEM89,8.977,1,0.0
Hepsin-SRCR,8.976,1,0.0
P5-ATPase,8.964500000000001,4,0.0
Intu_longin,8.95,11,0.0
Activin_recp,8.943200000000001,10,0.0
GDWWSH,8.932,1,0.0
SSDP,8.909,4,0.0
Caudal_act,8.904666666666666,3,0.0
GMAP,8.898,1,0.0
zf-nanos,8.89,2,0.0
zf-C3Hc3H,8.877500000000001,4,0.0
DUF1736,8.8755,4,0.0
DUF4174,8.841666666666667,5,0.0
DUF4471,8.8385,1,1.0189408716898143
DUF4470,8.8385,1,1.0189408716898143
DUF4481,8.838,1,0.0
IL3Ra_N,8.837,2,0.0
FAM92,8.8275,2,0.0
TMCCDC2,8.824,1,0.0
Limkain-b1,8.807500000000001,2,0.0
HlyIII,8.802999999999999,11,0.0
DUF1129,8.794,1,0.0
DUF4460,8.793,1,0.0
DUF4461,8.793,1,0.0
TPH,8.7928,5,0.0
zf-C2H2_3rep,8.785571428571428,7,0.0
TAT_ubiq,8.775,1,0.0
Dmrt1,8.757,1,0.0
AIB,8.755,1,0.0
Tmpp129,8.747,1,0.0
RGS12_us1,8.7335,2,0.0
zf-tcix,8.729,1,0.0
BSMAP,8.722999999999999,2,0.0
FAM221,8.721,3,0.0
CFC,8.71925,4,0.0
DUF4732,8.718,1,0.0
Astacin,8.699833333333332,6,0.0
KKLCAg1,8.693,1,0.0
DUF6528,8.6855,2,0.0
FIIND,8.684000000000001,2,0.0
TGFb_propeptide,8.682652173913043,23,0.0
SOCS_box,8.6822,42,0.0
LIX1,8.68,2,0.0
Synaptonemal,8.616,1,0.0
GAPT,8.609,1,0.0
ABC_transp_aux,8.598,1,0.0
PRT_C,8.596666666666666,3,0.0
RTP801_C,8.596,2,0.0
Dendrin,8.596,1,0.0
Pex26,8.567,1,0.0
HYR,8.56,4,0.0
zf-H2C2,8.53868848300355,5781,16.57829534863783
IZUMO,8.5322,5,0.0
Gb3_synth,8.5295,2,0.0
Gly_transf_sug,8.5295,2,0.0
Guanylate_cyc,8.528578947368421,29,0.0
GP38,8.517,1,0.0
MOEP19,8.5042,5,2.1255629842467623
DUF5582,8.502,1,0.0
Fibin,8.493,1,0.0
Zfx_Zfy_act,8.49,4,0.0
CitMHS,8.477,2,0.0
DUF4207,8.463000000000001,3,0.0
DUF4635,8.462,1,0.0
Jiraiya,8.461,1,0.0
Spc110_C,8.434,1,0.0
EVI2A,8.42,1,0.0
SRRM_C,8.417,2,0.0
Anoct_dimer,8.408,9,0.0
H2TH,8.399,3,0.0
YhhN,8.389,2,0.0
MYT1,8.363666666666667,4,0.0
TMEM151,8.363,2,0.0
Tnp_P_element,8.356,1,0.0
GBR2_CC,8.347,1,0.0
PNMA,8.3277,10,0.0
G_path_suppress,8.322,1,0.0
AnkUBD,8.309,1,0.0
TarH,8.307,1,0.0
Protocadherin,8.301916666666667,6,0.5550788232314399
DnaJ_CXXCXGXG,8.293,3,0.0
RET_CLD4,8.286,1,0.0
RET_CLD1,8.286,1,0.0
RET_CLD3,8.286,1,0.0
GLTSCR1,8.280999999999999,2,0.0
DUF6249,8.267,1,0.0
Sox_N,8.263666666666667,3,0.0
Barttin,8.253,1,0.0
TCR,8.2425,4,0.0
VEGF_C,8.197,1,0.0
Pep_M12B_propep,8.176538461538462,39,0.0
ASXH,8.142333333333333,3,0.0
HARE-HTH,8.142333333333333,3,0.0
LKAAEAR,8.141,1,0.0
Motilin_ghrelin,8.1395,2,0.0
Motilin_assoc,8.1395,2,0.0
Reprolysin,8.13815,41,0.0
FA_FANCE,8.127,1,0.0
DUF4691,8.126,1,0.0
DUF5591,8.122,1,0.0
CaM_bdg_C0,8.082,1,0.0
Herpes_UL52,8.078,1,0.0
DDE_Tnp_1,8.0645,6,0.0
CTC1,8.063,1,0.0
Sprouty,8.052000000000001,7,0.0
POM121,8.0345,8,8.918690935333503
Mem_trans,8.03,2,0.0
MJ1316,8.02,1,0.0
Stanniocalcin,8.014,2,0.0
Angiomotin_C,8.011333333333333,5,0.0
Opiods_neuropep,8.005333333333333,3,0.0
TMEM82,7.995,1,0.0
Glyco_tran_10_N,7.9815,8,0.0
Neurokinin_B,7.98,1,0.0
DUF1619,7.975333333333334,5,0.0
Patched,7.974333333333334,11,0.0
GCM,7.973000000000001,2,0.0
Papilin_u7,7.964,1,0.0
ANF_receptor,7.963115384615385,40,1.389464825031567
Adipogenin,7.9595,2,0.0
TAS2R,7.9586250000000005,24,0.0
Uso1_p115_C,7.951,1,0.0
RyR,7.913250000000001,13,0.0
CITED,7.905666666666668,3,0.0
HIF-1,7.903,3,0.0
DUF4535,7.8975,2,0.0028284271247465066
STIL_N,7.896,1,0.0
Vert_IL3-reg_TF,7.89,1,0.0
CMS1,7.889861111111112,41,0.7476697354670265
CaKB,7.87925,4,0.0
DAOA,7.875,1,0.0
NOD,7.865125,4,0.7898382745853739
NODP,7.865125,4,0.7898382745853739
EPOP,7.8605,2,0.0
MYCBPAP,7.8545,3,0.0
IQCJ-SCHIP1,7.832750000000001,2,0.5480077554195746
Suppressor_APC,7.788,4,0.0
MFS_1_like,7.7855,2,0.0
IMS_HHH,7.7815,2,0.0
HIF-1a_CTAD,7.776,2,0.0
RNase_Zc3h12a,7.752857142857144,7,0.0
DUF3128,7.748,1,0.0
NCKAP5,7.7355,2,0.0
DUF5530,7.714,1,0.0
SCRG1,7.712,1,0.0
NKAIN,7.707,4,0.0
DUF4601,7.707,1,0.0
Chibby,7.689666666666667,4,0.0
DUF3496,7.6785000000000005,6,0.6510540172161856
GPS,7.666096774193549,31,0.0
YabA,7.6515,2,0.0
Ysc84,7.644,1,0.0
CENP-P,7.632,1,0.0
GAIN,7.630285714285714,14,0.0
DUF3543,7.612500000000001,2,0.0
DUF5528,7.612,1,0.0
LLC1,7.5954999999999995,2,0.0
Hox9_act,7.5847500000000005,5,0.04242640687119288
CaM_bind,7.562,1,0.0
DAZAP2,7.561,1,0.0
AKAP7_RIRII_bdg,7.544,3,0.0
SCIMP,7.512,1,0.0
UvrD-helicase,7.49,1,0.0
FSIP1,7.478,1,0.0
DUF5535,7.477,1,0.0
TRH,7.462,2,0.0
IL5,7.453,1,0.0
AC_N,7.4405,8,0.0
V1R,7.435333333333333,3,0.0
IL2RB_N1,7.426,2,0.0
Nab1,7.412,1,0.0
C6_DPF,7.409,1,0.0
TEP1_N,7.403,4,0.0
DUF5920,7.403,1,0.0
DUF5918,7.388,1,0.0
Afaf,7.386,1,0.0
DUF5640,7.381,1,0.0
Neurensin,7.35825,4,0.0
LIN52,7.352,1,0.0
TubC_N,7.343,3,0.0
DUF3399,7.326333333333333,3,0.0
Shal-type,7.326333333333333,3,0.0
GGN,7.303,1,0.0
DNER_C,7.298,1,0.0
Enkurin,7.2805,2,0.0
Alpha_kinase,7.273833333333333,6,0.0
SMRP1,7.273,1,0.0
DUF4534,7.26,1,0.0
DUF1053,7.252571428571429,7,0.0
Neuregulin,7.251,2,0.0
PHD20L1_u1,7.247,1,0.0
TRIF-NTD,7.242,1,0.0
ThrE,7.221,1,0.0
PPPI_inhib,7.204,1,0.0
RNA_pol_Rpc82,7.204,1,0.0
INSIG,7.1915000000000004,2,0.0
KCTD4_C,7.19,1,0.0
SWI-SNF_Ssr4,7.179,1,0.0
IRK_N,7.1626666666666665,3,0.0
UPF0560,7.153666666666666,4,0.0
SWIM,7.14575,4,0.0
LIFR_N,7.133333333333333,4,0.0
Preseq_ALAS,7.1235,3,0.0
wnt,7.086842105263158,19,0.0
Vpu,7.083,1,0.0
Fapy_DNA_glyco,7.081999999999999,2,0.0
CCCAP,7.0680000000000005,1,3.0886424202228397
HPD,7.0595,2,0.0
Neural_ProG_Cyt,7.059,1,0.0
Chon_Sulph_att,7.059,1,0.0
DUF4545,7.056,2,0.0
Peptidase_M8,7.018,4,0.0
TMEM156,7.017,1,0.0
Ribonuc_2-5A,7.011583333333333,5,5.997803459045096
Cadherin-like,7.003,1,0.0
DUF5550,6.988,1,0.0
Microcephalin,6.971,1,0.0
ADAM_CR,6.966954545454545,65,0.0
SPO22,6.954,2,0.0
Pecanex_C,6.95025,4,0.0
FAM167,6.928,2,0.0
Med26_M,6.922,1,4.665733811524185
Med26_C,6.922,1,4.665733811524185
Chromosome_seg,6.914,2,0.0
DUF4210,6.914,2,0.0
BROMI,6.905,2,0.0
EpoR_lig-bind,6.896666666666666,6,0.0
DUF4566,6.8950000000000005,2,0.0
Transmemb,6.895,2,0.0
Orn_Arg_deC_N,6.892333333333333,3,0.0
WEMBL,6.886,2,0.0
KRAB,6.86673417132216,364,16.433391042833083
OFCC1,6.864,1,0.0
MNNL,6.849,4,0.0
Prog_receptor,6.839,1,0.0
CANIN,6.838,2,0.0
Neur_chan_LBD,6.8332173913043475,47,24.686511944784748
WBP-1,6.8118,5,0.0
GEVED,6.808,1,0.0
MLANA,6.797,1,0.0
Neur_chan_memb,6.795829787234043,67,24.686511944784748
zf-3CxxC,6.7848749999999995,8,0.0
DUF4619,6.779,1,0.0
PLA2_inh,6.75,1,0.0
KcnmB2_inactiv,6.745,1,0.0
DUF716,6.7330000000000005,4,0.0
Rad52_Rad22,6.7325,2,0.0
Harakiri,6.72,1,0.0
ALMS_repeat,6.717,36,0.0
VEGFR-2_TMD,6.713,3,0.0
Ten1,6.704,1,0.0
BK_channel_a,6.69825,4,0.0
HAP1_N,6.696166666666667,6,0.0
DUF4701,6.696,1,0.0
RD3,6.6925,2,0.0
DUF4490,6.686999999999999,2,0.0
Det1,6.682,1,0.0
FNIP_M,6.6815,2,0.0
FNIP_N,6.6815,2,0.0
FNIP_C,6.6815,2,0.0
CCDC66,6.6785,3,0.0
CDT1,6.677,1,0.0
CDT1_C,6.677,1,0.0
DUF4577,6.673,1,0.0
Tektin,6.6575,6,0.0
Ion_trans,6.65,210,0.0
JCAD,6.645,1,0.0
DUF6450,6.641,3,0.0
c-SKI_SMAD_bind,6.628,4,0.0
GHBP,6.624,1,0.0
NAT,6.601,1,0.0
DUF4712,6.587,1,0.0
RIB43A,6.584,2,0.0
Syntaphilin,6.5600000000000005,2,0.0
DSL,6.535,7,0.0
TEX13,6.534000000000001,2,0.0
DUF5745,6.532,1,0.0
CEP63,6.5285,3,0.0
DUF4529,6.516,1,0.0
Tlr3_TMD,6.463,1,0.0
CUPID,6.4605,4,0.0
DUF4457,6.443,3,0.0
Axin_b-cat_bind,6.4215,2,0.0
AXIN1_TNKS_BD,6.4215,2,0.0
MPS2,6.421,1,0.0
DUF1908,6.418000000000001,5,0.0
DUF2476,6.415500000000001,6,0.0
zf-piccolo,6.4115,4,0.0
LAS2,6.403,1,0.0
DUF3446,6.399,3,0.0
5-nucleotidase,6.3934999999999995,3,0.7099352083112939
DUF4699,6.382,1,0.0
EPTP,6.374428571428571,40,0.0
SID-1_RNA_chan,6.372,2,0.0
Tissue_fac,6.347607142857143,15,0.3505117687039907
cPLA2_C2,6.3260000000000005,3,0.0
Sgf11,6.304,1,0.0
APC_N_CC,6.2955000000000005,2,0.0
APC_r,6.2955000000000005,12,0.0
APC_rep,6.2955000000000005,2,0.0
Arm_APC_u3,6.2955000000000005,2,0.0
SAMP,6.2955000000000005,5,0.0
APC_basic,6.2955000000000005,2,0.0
MMM1,6.28,1,0.0
Orexin_rec2,6.2795000000000005,2,0.0
Cep57_MT_bd,6.274500000000001,2,0.0
TACI-CRD2,6.273,2,0.0
SCHIP-1,6.25225,2,0.5480077554195746
SYCE1,6.242,3,0.0
ASK_PH,6.2379999999999995,3,0.0
MAP3K_TRAF_bd,6.2379999999999995,3,0.0
JAKMIP_CC3,6.215333333333334,3,0.0
PP1c_bdg,6.2125,2,0.0
DUF4537,6.196333333333333,3,0.0
ESR1_C,6.196,1,0.0
Oest_recep,6.196,1,0.0
Centro_C10orf90,6.191,1,0.0
DUF4686,6.1685,2,0.0
CCSAP,6.162999999999999,2,0.0
Connexin50,6.153,1,0.0
IL28A,6.143666666666667,3,0.0
PIP49_N,6.139666666666667,3,0.0
S100PBPR,6.134,1,0.0
Rad54_N,6.129,1,0.0
NRD1,6.114,1,0.0
Otopetrin,6.097333333333334,9,0.0
Phtf-FEM1B_bdg,6.093500000000001,2,0.0
Orn_DAP_Arg_deC,6.0915,2,0.0
Methyltransf_FA,6.081,1,0.0
ASTN_1_2_N,6.079000000000001,2,0.0
ASTN_2_hairpin,6.079000000000001,2,0.0
Annexin_like,6.079000000000001,2,0.0
ASTN1_2_EGF_Fn,6.079000000000001,2,0.0
ETAA1,6.069,2,0.0
DUF5534,6.069,1,0.0
ApeA_NTD1,6.064,1,0.0
Rod_cone_degen,6.053,1,0.0
NRIP1_repr,6.048,4,0.0
TMEM164,6.04,1,0.0
TLV_coat,6.028666666666667,8,0.0
DUF4332,6.001,1,0.0
DUF4715,5.989,1,0.0
Vg_Tdu,5.987,4,0.0
Cylicin_N,5.9719999999999995,2,0.0
DRMBL,5.969,3,0.0
CT47,5.963,1,0.0
RuvB_N,5.951,1,0.0
TnpB_IS66,5.95,1,0.0
DC_STAMP,5.9445,4,0.0
IL17R_fnIII_D1,5.9435,2,0.0
IL17R_fnIII_D2,5.9435,2,0.0
Receptor_2B4,5.922,1,0.0
ATP_synt_H,5.903,2,0.0
NLRC4_HD,5.8934999999999995,2,0.0
TMC,5.891125000000001,8,0.0
OSTbeta,5.888,1,0.0
SAM_KSR1,5.883333333333333,3,0.0
DUF6444,5.879,1,0.0
Cys_box,5.878,1,0.0
CaM-KIIN,5.862,2,0.0
CCDC24,5.858,1,0.0
DUF3342,5.858,1,0.0
STN1,5.85,1,0.0
DUF4683,5.8486666666666665,3,0.0
NDNF_C,5.847,2,0.0
DUF4663,5.844,1,0.0
Cas1_AcylT,5.838,1,0.0
COR,5.808,6,0.0
UPF0139,5.787,1,4.5481108165918736
Trehalase,5.785,1,0.0
FAM220,5.769,1,0.0
DUF4585,5.758333333333333,3,0.0
Meckelin,5.75,1,0.0
PAX,5.739999999999999,9,0.0
CRIM1_C,5.718,1,0.0
Antistasin,5.718,4,0.0
MamL-1,5.710999999999999,3,0.0
IRK,5.6991875,16,0.0
IRK_C,5.6991875,16,0.0
DUF5579,5.699,1,0.0
Endonuclease,5.692,1,0.0
Bombesin,5.6915000000000004,2,0.0
PLAC,5.688285714285714,14,0.0
Ski_Sno,5.6834999999999996,6,0.0
Reeler,5.681,2,0.0
M_domain,5.662,1,0.0
VGCC_beta4Aa_N,5.657,4,0.0
HOATZ-like,5.652,1,0.0
MyTH4,5.65088888888889,12,0.0
SPATA6,5.642,2,0.0
IL23,5.625,1,0.0
CDK5_activator,5.6235,4,0.0
T4_deiodinase,5.6226666666666665,3,0.0
Receptor_IA-2,5.62,2,0.0
RESP18,5.62,2,0.0
ADAM_spacer1,5.61472,25,0.0
Peptidase_M50,5.58,1,0.0
Tfb2_C,5.558,1,0.0
Tfb2,5.558,1,0.0
Il2rg,5.5569999999999995,2,0.0
BioT2,5.553,1,0.0
ARL17,5.541,1,0.0
DUF5586,5.5235,2,0.0
CRF-BP,5.518,1,0.0
DM,5.504428571428571,7,0.0
ABA_GPCR,5.484,2,1.770595380091115
GPHR_N,5.484,2,1.770595380091115
ABC_tran_CTD,5.483,2,0.0
DUF1221,5.473,1,0.0
DLL_N,5.462,3,0.0
DUF5909,5.4555,2,0.0
DUF4603,5.455,1,0.0
FEZ,5.442500000000001,2,0.0
Peptidase_C50,5.436,2,0.0
STIMATE,5.4305,1,3.5277557313396852
NeA_P2,5.425,1,0.0
PKD_channel,5.424899999999999,10,0.0
Ax_dynein_light,5.424,2,0.0
Phage_GP20,5.413,2,0.0
HPHLAWLY,5.413,1,0.0
DUF3246,5.413,1,0.0
DUF4497,5.413,1,0.0
RGS12_usC,5.412,1,0.0
RGS12_us2,5.412,1,0.0
SPRING1,5.411,1,0.0
PPP1R26_N,5.407,1,0.0
DUF4590,5.394,1,0.0
IL15,5.3854999999999995,2,0.0
HSNSD,5.38325,4,0.0
NO_synthase,5.374,3,0.0
ZIP4_domain,5.3705,4,0.0
UNC-79,5.3695,2,0.0
KCNQ_channel,5.353,5,0.0
MCC-bdg_PDZ,5.351500000000001,4,0.0
Integrase_H2C2,5.346166666666666,6,0.0
WT1,5.336,1,0.0
UBZ_FAAP20,5.327,1,0.0
FANCA_interact,5.327,1,0.0
TMEM18,5.324,1,0.0
CobW_C,5.3115499999999995,5,2.588622526235398
cobW,5.3115499999999995,5,2.588622526235398
IL6,5.308,1,0.0
Spt46,5.291666666666667,3,0.0
CC2D2AN-C2,5.27625,2,0.023334523779155854
DUF5523,5.27625,2,0.023334523779155854
DUF4381,5.271,1,0.0
TSP1_ADAMTS,5.262846153846154,154,0.0
Elongin_A,5.260125,8,0.0
TMEM232,5.249,1,0.0
DUF5525,5.235,1,0.0
DUF1992,5.216,1,0.0
Ion_trans_N,5.213,4,0.0
Spem1,5.207,2,0.0
BDV_P40,5.175,1,0.0
Enamelin,5.173,1,0.0
DUF4498,5.169,1,0.0
FWWh,5.164,2,0.0
DUF3524,5.162,1,0.0
ALMS_motif,5.161333333333333,3,0.0
DUF5553,5.152,1,0.0
SEFIR,5.148,7,0.0
T-box_assoc,5.147,2,0.0
DUF4658,5.118,1,0.0
NACHT,5.117615384615385,26,0.0
Asparaginase_C,5.109,1,0.0
Ost4,5.093,1,0.0
DUF4795,5.085,4,0.0
UPF0193,5.083,1,0.0
Interfer-bind,5.057650000000001,11,0.3505117687039907
DUF5562,5.054,1,0.0
REC114-like,5.049,1,0.0
Tox-GHH,5.04825,4,0.0
RHS_repeat,5.04825,18,0.0
Ten_N,5.04825,7,0.0
Rapsyn_N,5.044,1,0.0
DUF829,5.041,1,0.0
DUF4568,5.029,1,3.36299985132322
DUF3856,5.025,1,0.0
VSP,5.015666666666667,9,0.0
Osteoregulin,5.012,1,0.0
PI3K_1B_p101,4.992,1,0.0
DUF1633,4.991,1,0.0
BBL5,4.984,1,2.8185276298095787
Galanin,4.9815,2,0.0
GIY-YIG,4.978,1,0.0
UPF0564,4.975,2,0.0
RAG2_PHD,4.974,1,0.0
RAG2,4.974,1,0.0
CLZ,4.961749999999999,4,0.0
Atypical_Card,4.952,1,0.0
ASC,4.951428571428571,7,0.0
PALB2_WD40,4.951,1,0.0
DUF5571,4.93,1,0.0
Tyrosinase,4.923,3,0.0
Noggin,4.916,1,0.0
JHY,4.913,1,0.0
Pepdidase_M14_N,4.902833333333334,6,0.0
CDKN3,4.895,1,0.0
TIP39,4.886,1,0.0
Maf_N,4.861000000000001,4,0.0
NOD2_WH,4.8595263157894735,19,0.0
DUF1496,4.857,2,0.0
Spy1,4.851666666666667,15,0.0
FAM86,4.8315,5,1.3629170921226275
TMEM234,4.825,1,0.0
MAJIN,4.821,2,0.0
Plasmod_Pvs28,4.818,1,0.0
PPP1R32,4.814,1,0.0
Neuropep_like,4.804,1,0.0
DUF4614,4.775,1,0.0
DUF4501,4.769,2,0.0
Marek_A,4.769,1,0.0
DUF4587,4.763999999999999,2,0.0
Bestrophin,4.76075,4,0.0
DUF641,4.736,1,0.0
CXCXC,4.7330000000000005,7,0.0
Sema4F_C,4.726,2,0.0
GM130_C,4.7112,20,0.10465180361560909
FAXC_N,4.708,1,0.0
TrkA_TMD,4.701,1,0.0
CNTF,4.695,1,0.0
FAP206,4.672000000000001,4,0.0
Tiam_CC_Ex,4.666,2,0.0
GSAP-16,4.665,1,0.0
HILPDA,4.652,1,0.0
IL17_R_N,4.617999999999999,4,0.0
DUF2039,4.611,1,0.0
K1377,4.597,1,0.0
NLRC4_HD2,4.591894736842105,20,0.0
YdaS_antitoxin,4.555,1,0.0
DUF4502,4.554,1,0.0
DUF4503,4.554,1,0.0
DUF4556,4.537,1,0.0
DUF2615,4.532,1,0.0
ERbeta_N,4.531,1,0.0
THEG4,4.521,1,0.0
TSKS,4.52,1,0.0
CF222,4.518,1,0.0
C2-C2,4.516,2,0.0
RPGR1_C,4.516,2,0.0
RANK_CRD,4.511,1,0.0
TSGA13,4.508,1,0.0
DSPn,4.5015,2,0.0
MDM1,4.501,1,0.0
zf-CCHH,4.4945,3,0.0
Tet_JBP,4.481333333333333,3,0.0
BORA_N,4.478,1,0.0
Olfactory_mark,4.455,1,0.0
DUF4682,4.4510000000000005,2,0.0
RNF152_C,4.416,1,0.0
